Longitude;Latitude;DEPART;Elevation (m);Moho Depth (m);Curie Depth (Km);Free Air Anomaly (mGal);Vertical Gravity Gradient (E);Bouguer Anomaly (mGal);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Magnetic Anomaly (nT)
-74.17529861;1.762791209;META;0.063492063;0.30801095;0.642857143;0.159897876;0.252702542;0.40806627;0.121684489;0.12498025;0.085095841;0.123938389;0.545577868
-72.62784942;11.48854494;LA GUAJIRA;0.005291005;0.357092867;0.285714286;0.105916094;0.238952245;0.370108579;0.060296763;0.100220656;0.046388044;0.368252164;0.263592565
-74.3247763;3.223892072;META;0.121693122;0.506286553;0.785714286;0.155007948;0.239130435;0.329740416;0.028799518;0.070836764;0.026696352;0.045650143;0.533375446
-73.84916924;11.10065653;MAGDALENA;0.137566138;0.029988001;0.357142857;0.363034169;0.261493229;0.636096852;0.008418883;0.045324417;0.020220132;0.353813461;0.42484073
-78.23396592;1.624352133;NARIÑO;0.021164021;0.255118532;0.357142857;0.151322462;0.235655738;0.419795071;0.02027045;0.044504664;0.031827123;0.203709265;0.642771678
-75.77451345;4.544862322;QUINDÍO;0.264550265;0.420115289;0.285714286;0.213012487;0.2551378;0.330714648;0.009708125;0.032666982;0.052142068;0.084405936;0.560724179
-70.99904598;-0.288786068;AMAZONAS;0.031746032;0.24996004;0.714285714;0.163727915;0.255197196;0.443282578;0.485829653;0.531176717;0.524157785;0.238976753;0.434912086
-77.85253522;2.147605462;NARIÑO;0.021164021;0.27195573;0.428571429;0.179577987;0.274471371;0.472430642;0.030180298;0.059704249;0.044698384;0.240179917;0.465546848
-74.38581308;5.719133583;CUNDINAMARCA;0.137566138;0.585256762;0.785714286;0.07207209;0.260542884;0.29865018;0.0569072;0.042604715;0.00490809;0.123539588;0.622222554
-74.78920265;-0.172865482;PUTUMAYO;0.037037037;0.276212677;0.714285714;0.157007285;0.261433832;0.424295145;0.311006675;0.321225814;0.230122456;0.053218123;0.562660155
-73.49788658;5.755784799;BOYACÁ;0.518518519;0.679591065;0.928571429;0.323095836;0.261196246;0.259236314;0.00543929;0.058342005;0.042102639;0.054596348;0.719601067
-75.50019954;2.857329628;HUILA;0.142857143;0.795261839;0.714285714;0.053259166;0.123960561;0.173024081;0.026111905;0.070714769;0.002920687;0.057050318;0.583527721
-77.44329321;0.955234721;NARIÑO;0.555555556;0.972400995;0.428571429;0.317338733;0.24931694;0.130120769;0.005845997;0.051118763;0.025138129;0.020034553;0.535764252
-73.24012506;6.783617999;SANTANDER;0.243386243;0.616961736;1;0.129715276;0.185376574;0.235203499;0.002793544;0.033274472;0.034088565;0.290872768;0.534731992
-73.67213118;2.960488946;META;0.047619048;0.397222205;0.785714286;0.126945126;0.271501544;0.386347897;0.069607284;0.04132296;0.026435313;0.159940498;0.713271493
-77.27838756;1.460556838;NARIÑO;0.322751323;0.684219243;0.428571429;0.228766214;0.15051081;0.209502448;0.010857528;0.063987451;0.033614207;0.008989024;0.539349897
-73.07868498;5.231333267;BOYACÁ;0.365079365;0.588917179;0.928571429;0.280483706;0.391987408;0.335258804;0.021191699;0.029473052;0.011152097;0.114595676;0.462916207
-76.63010761;1.83622244;CAUCA;0.687830688;0.791395805;0.285714286;0.459555823;0.406598955;0.333177471;0.010598583;0.038105732;0.021693108;0.116759981;0.519717148
-78.73077659;1.655861142;NARIÑO;0;0.320579931;0.357142857;0.107289113;0.231290093;0.358592917;0.099256759;0.108695211;0.098508259;0.319035373;0.707116884
-75.07318599;5.990744167;ANTIOQUIA;0.158730159;0.546890378;0.642857143;0.165823582;0.20634355;0.332593224;0.003868916;0.062005885;0.062174052;0.003430537;0.681057502
-74.59043814;4.343579434;CUNDINAMARCA;0.126984127;0.716974774;0.785714286;0.062003188;0.229359705;0.19152604;0.003821674;0.036599399;0.00585426;0.172587512;0.45834602
-76.48623814;2.779653922;CAUCA;0.343915344;0.67735586;0.5;0.256275006;0.146204562;0.272523869;0.006245754;0.035787984;0.043342187;0.071967005;0.557490088
-73.39242149;10.9838616;CESAR;0.417989418;0.015374239;0.5;0.435347123;0.451502732;0.702204016;0.002553785;0.073862094;0.074786531;0.248433524;0.482943682
-74.78678127;6.536037766;ANTIOQUIA;0.195767196;0.440394836;0.714285714;0.182010894;0.270194821;0.350981381;0.009455702;0.016832055;0.02442848;0.044176863;0.655240929
-73.96463971;11.06485965;MAGDALENA;0.312169312;0.024059001;0.357142857;0.445030603;0.297665716;0.599920008;0.008354302;0.029972232;0.004978628;0.370931234;0.449299459
-71.45831024;6.491059863;ARAUCA;0.031746032;0.41035517;0.928571429;0.094185092;0.261315039;0.319161997;0.074067712;0.080789128;0.033370172;0.552163264;0.351087996
-78.55918841;1.773305476;NARIÑO;0;0.297743977;0.428571429;0.077419672;0.216054882;0.320234922;0.079596064;0.087392132;0.077495658;0.305766801;0.659726068
-76.30683901;3.118164936;CAUCA;0.232804233;0.561656194;0.571428571;0.17370046;0.200255405;0.3097992;0.001994064;0.023090505;0.037131877;0.060550028;0.71402751
-75.1304282;7.039359647;ANTIOQUIA;0.35978836;0.488642652;0.571428571;0.262899277;0.342391304;0.32387544;0.012129613;0.048127028;0.063170412;0.141703023;0.502853648
-73.08754837;10.01244637;CESAR;0.291005291;0.318175948;0.571428571;0.341981031;0.30051675;0.508988763;0.013229715;0.00402065;0.029849094;0.067855537;0.61701743
-74.86469738;9.753763938;BOLÍVAR;0.005291005;0.43048655;0.428571429;0.086525045;0.237734616;0.352327756;0.054492675;0.054668197;0.046500293;0.404066835;0.561558103
-76.72612567;2.213121381;CAUCA;0.391534392;0.693124645;0.214285714;0.205882368;0.215668805;0.221211654;0.002207197;0.00963243;0.036329683;0.207092595;0.47808654
-73.75918818;9.766344918;CESAR;0.005291005;0.441127756;0.571428571;0.112251288;0.241149917;0.379733272;0.03613274;0.027161189;0.066835429;0.259443159;0.830750843
-73.19693761;10.59571309;CESAR;0.042328042;0.011317406;0.642857143;0.208098488;0.220776907;0.521662622;0.003560835;0.023380691;0.026033172;0.12610816;0.563605095
-74.66783964;4.069717799;TOLIMA;0.095238095;0.757394962;0.785714286;0.05104303;0.154252792;0.199840475;0.00977183;0.009495849;0.004265184;0.144874736;0.379994209
-75.4239644;8.441173539;CÓRDOBA;0.015873016;0.408336645;0.5;0.110661469;0.250089095;0.369082812;0.027986569;0.045372957;0.032098334;0.270456151;0.557565073
-75.90963157;8.154681921;CÓRDOBA;0.015873016;0.340193249;0.571428571;0.127137844;0.249257543;0.396792332;0.023536531;0.021230696;0.011528403;0.244671753;0.602527155
-76.11554412;3.343383771;VALLE DEL CAUCA;0.587301587;0.588942705;0.571428571;0.545888143;0.577809456;0.423006894;0.009315698;0.014263272;0.017141086;0.058251167;0.626813841
-70.54373556;1.314459816;VAUPÉS;0.042328042;0.325310451;0.642857143;0.16794336;0.260810169;0.442360462;0.257313207;0.462393149;0.471052567;0.048199874;0.764619632
-75.02641072;4.110937363;TOLIMA;0.079365079;0.678080863;0.571428571;0.014501151;0.179080542;0.169575702;0.019414292;0.056109666;0.008189369;0.042845096;0.446982716
-70.973158;-0.809364446;AMAZONAS;0.031746032;0.277699836;0.714285714;0.160596441;0.260156807;0.438363679;0.552799884;0.583449568;0.575206001;0.139102045;0.614600058
-74.91500871;10.13549684;ATLÁNTICO;0.010582011;0.403722058;0.357142857;0.124174977;0.26164172;0.400354814;0.021502483;0.048601297;0.01519709;0.508665998;0.535262405
-73.87031747;7.431375751;SANTANDER;0.010582011;0.601765066;0.928571429;0.026521198;0.233784747;0.241192;0.041161316;0.034844112;0.045784864;0.205501073;0.656491652
-73.97083888;8.413335866;BOLÍVAR;0.037037037;0.417110366;0.714285714;0.130943801;0.243555476;0.369603271;0.008882561;0.064424865;0.030791313;0.073026361;0.641034039
-72.85330491;7.947075644;NORTE DE SANTANDER;0.365079365;0.57166415;0.857142857;0.2743412;0.364605607;0.34393108;0.010470027;0.055664153;0.005767175;0.413398498;0.664658844
-74.44690988;9.267386474;BOLÍVAR;0;0.471105583;0.428571429;0.094787299;0.249554526;0.355246878;0.10043243;0.087402459;0.072101356;0.233381071;0.466925468
-74.50581737;4.060490198;CUNDINAMARCA;0.396825397;0.840080797;0.785714286;0.214240994;0.301348301;0.28534105;0.002319853;0.009833242;0.009325991;0.190773293;0.366370968
-76.41135633;1.023220927;CAUCA;0.058201058;0.539748761;0.285714286;0.084357102;0.243763364;0.295143581;0.010339725;0.0951852;0.007424841;0.165875209;0.636402176
-72.48263185;8.374191358;NORTE DE SANTANDER;0.015873016;0.430658093;0.714285714;0.061593697;0.23304229;0.294407665;0.041310788;0.115653884;0.008017991;0.49210939;0.67556737
-69.86109005;4.399588647;VICHADA;0.021164021;0.363756252;0.785714286;0.130847442;0.249910905;0.399126696;0.314606146;0.273515736;0.335553628;0.581078639;0.543955141
-77.06972295;3.811713607;VALLE DEL CAUCA;0;0.367674933;0.428571429;0.067013556;0.228171775;0.327766295;0.030183769;0.123718997;0.088130149;0.110626424;0.551915233
-73.73906432;8.284330267;BOLÍVAR;0.005291005;0.436093418;0.714285714;0.077949631;0.237170349;0.341912602;0.028639081;0.042270563;0.021367296;0.145836803;0.661167986
-75.63794438;6.93193471;ANTIOQUIA;0.502645503;0.501511836;0.428571429;0.348557126;0.358873842;0.35730505;0.010790282;0.051049699;0.068324693;0.182864564;0.466277221
-76.97956397;5.256854256;CHOCÓ;0.010582011;0.367123974;0.5;0.103459072;0.221935139;0.360599032;0.006395239;0.08989127;0.028244032;0.327197358;0.564616905
-73.02448487;11.39058585;LA GUAJIRA;0;0.26140815;0.285714286;0.096521673;0.244594916;0.355283265;0.029736025;0.087159607;0.068157532;0.330601468;0.309334685
-73.48155937;3.195033717;META;0.052910053;0.385160989;0.857142857;0.11557548;0.246198622;0.350155951;0.085690318;0.080186248;0.043124241;0.108249554;0.801045764
-74.01687829;7.580608637;BOLÍVAR;0.015873016;0.611155261;0.857142857;0.053283248;0.214421478;0.286547043;0.03066419;0.011815072;0.060382636;0.149102083;0.635968173
-74.03670372;10.90710988;MAGDALENA;0.275132275;0.057799934;0.357142857;0.533868102;0.239546211;0.579955306;0.00655109;0.01304995;0.005666233;0.360808117;0.414556755
-75.74187543;4.720292933;QUINDÍO;0.275132275;0.441204965;0.357142857;0.187671635;0.207590877;0.290806703;0.017699837;0.011496767;0.066056042;0.058664894;0.568781329
-77.27648964;2.977072969;CAUCA;0.021164021;0.232564147;0.357142857;0.147155181;0.227369922;0.419622338;0.026468841;0.068924715;0.016498379;0.133598205;0.608063057
-73.6905366;10.42894902;CESAR;0.264550265;0.116104652;0.642857143;0.329696019;0.2654134;0.523259632;0.001714996;0.05293938;0.052571108;0.21533806;0.53919733
-73.18033828;4.016693371;META;0.042328042;0.452629843;0.785714286;0.102688261;0.239872891;0.329916816;0.027787864;0.093949417;0.02543206;0.134327172;0.21276997
-76.57617724;1.747755538;CAUCA;0.433862434;0.80801716;0.285714286;0.210049637;0.060376574;0.162115974;0.010642852;0.048721535;0.007943231;0.092746768;0.534682002
-72.44608278;11.72088439;LA GUAJIRA;0;0.285353445;0.285714286;0.140771793;0.261344737;0.424964093;0.053303972;0.090537034;0.053872318;0.445563536;0.28365315
-72.90665458;5.574740279;BOYACÁ;0.634920635;0.643103797;0.928571429;0.383436925;0.358933238;0.317296391;0.003094411;0.024508774;0.014778208;0.111003823;0.465630273
-75.33548472;2.786923143;HUILA;0.100529101;0.749184811;0.785714286;0.018981562;0.10581492;0.138166983;0.021619855;0.057330304;0.001783134;0.042998497;0.589163927
-74.01904056;7.883934794;BOLÍVAR;0.084656085;0.561780599;0.857142857;0.090860932;0.232329532;0.315159164;0.005984596;0.025739686;0.052180242;0.132278138;0.627966856
-77.00271401;1.692631732;CAUCA;0.492063492;0.654738451;0.357142857;0.265235829;0.285222143;0.226388064;0.006384763;0.019223833;0.039183959;0.101353153;0.536963038
-74.26633571;5.584624988;BOYACÁ;0.222222222;0.657548404;0.785714286;0.132172296;0.242456641;0.205249791;0.049055318;0.028119992;0.002966407;0.123949655;0.642072143
-72.71214462;7.678847505;NORTE DE SANTANDER;0.275132275;0.675990937;0.857142857;0.155272942;0.212520789;0.191331063;0.002690149;0.056492691;0.014580552;0.480787656;0.635173527
-77.44587227;1.036993477;NARIÑO;0.476190476;0.93845998;0.428571429;0.235173685;0.068959373;0.098602329;0.007058509;0.057523751;0.035497322;0.036801516;0.536207345
-76.0113008;2.703123212;CAUCA;0.417989418;0.929112518;0.642857143;0.216336663;0.276431456;0.188671769;0.012443511;0.070215311;0.007085689;0.018825056;0.566890475
-71.53191459;6.522272817;ARAUCA;0.037037037;0.420282301;0.928571429;0.08881343;0.259147066;0.318181325;0.068479945;0.070518792;0.024520575;0.536430986;0.361998469
-72.82825176;11.58820772;LA GUAJIRA;0;0.368028929;0.285714286;0.095293177;0.228646947;0.362776558;0.0689535;0.109421935;0.07134848;0.387141881;0.337275508
-74.29468781;10.20337984;MAGDALENA;0.037037037;0.369488561;0.5;0.096786638;0.255108102;0.349729758;0.048465526;0.029541386;0.009639635;0.376443221;0.490017587
-75.26570859;4.564576317;TOLIMA;0.751322751;0.771602967;0.571428571;0.430722177;0.473657638;0.206237755;0.006885165;0.050747183;0.007136992;0.070277081;0.583240765
-76.02210734;5.777113644;ANTIOQUIA;0.349206349;0.504836563;0.5;0.219275434;0.173556664;0.35377457;0.011550978;0.025086386;0.085565257;0.148435774;0.675678711
-76.73078742;3.898436945;VALLE DEL CAUCA;0.216931217;0.367831651;0.5;0.166859389;0.243110002;0.347303737;0.004519258;0.111936773;0.065754959;0.045182094;0.569646415
-74.82949431;3.712097184;TOLIMA;0.084656085;0.794945596;0.642857143;0.049308685;0.139166073;0.238863338;0.009153786;0.052710323;0.003312305;0.15830744;0.499770176
-73.91219144;7.66293505;BOLÍVAR;0.010582011;0.572027991;0.928571429;0.046104937;0.228379663;0.272185632;0.040137023;0.004733876;0.070574433;0.16943818;0.645029991
-72.43295421;11.37250756;LA GUAJIRA;0.010582011;0.338998601;0.428571429;0.117261658;0.249198147;0.383746226;0.068690474;0.09648613;0.027980522;0.354553229;0.328684699
-76.04524415;1.793176459;HUILA;0.306878307;0.714052299;0.428571429;0.106325583;0.265977667;0.177294146;0.003401909;0.100875705;0.010807449;0.071716828;0.541377087
-75.29193125;4.580372981;TOLIMA;0.73015873;0.763703259;0.5;0.398660704;0.413399857;0.22577122;0.011962714;0.048265275;0.010954654;0.061627955;0.57283571
-69.94672684;5.722829899;VICHADA;0.021164021;0.345492462;0.785714286;0.140410469;0.259325255;0.413921733;0.318094525;0.298642826;0.251958273;0.883225802;0.421724148
-73.92310383;10.77972634;CESAR;0.328042328;0.104299378;0.428571429;0.38750784;0.155559515;0.60599767;0.005014418;0.02954061;0.027404876;0.314894449;0.406613868
-72.62046209;11.43475185;LA GUAJIRA;0.005291005;0.357445456;0.357142857;0.109938821;0.249109052;0.375059788;0.053175373;0.093830821;0.039440252;0.353990826;0.241017224
-75.94090305;8.106692672;CÓRDOBA;0.015873016;0.343069412;0.5;0.140819987;0.229686386;0.416597472;0.019459793;0.028150145;0.012970836;0.228783419;0.598213086
-76.69259277;7.541777268;ANTIOQUIA;0;0.31734183;0.357142857;0.162860744;0.273669518;0.475260929;0.046279466;0.021652625;0.031609783;0.137808746;0.309290538
-77.0098091;1.932250609;CAUCA;0.211640212;0.57840919;0.357142857;0.14021778;0.130702067;0.221938216;0.001353791;0.013416128;0.021851761;0.148592848;0.515670232
-77.30645175;5.053727449;CHOCÓ;0.015873016;0.294649451;0.428571429;0.136845424;0.252613447;0.398493783;0.011370275;0.120951796;0.050778066;0.403634914;0.621829776
-76.22939949;3.890158529;VALLE DEL CAUCA;0.264550265;0.313558386;0.428571429;0.243725017;0.291904253;0.460310259;0.015032924;0.083945034;0.002204762;0.09207698;0.657233062
-74.64823363;6.861795983;ANTIOQUIA;0.132275132;0.436164302;0.785714286;0.15876574;0.240793538;0.34852819;0.024176722;0.023325143;0.019988414;0.134024653;0.627130011
-73.65784833;7.870032849;CESAR;0.005291005;0.482103318;0.857142857;0.014043468;0.195414588;0.222434535;0.011719265;0.037376234;0.043029253;0.230725323;0.662818305
-74.42807473;5.052580824;CUNDINAMARCA;0.216931217;0.750264315;0.785714286;0.102447379;0.191375624;0.215339423;0.008554007;0.042149145;0.001716497;0.106303443;0.650144224
-70.96870034;5.027376482;CASANARE;0.026455026;0.370066706;0.714285714;0.114202461;0.256771205;0.369945969;0.234174987;0.231194261;0.16692398;0.681442443;0.550083133
-75.80733087;9.019719124;CÓRDOBA;0;0.204165974;0.285714286;0.136219106;0.253831076;0.425844759;0.03709261;0.036079559;0.025200653;0.429918205;0.540685343
-73.57869271;5.505520676;BOYACÁ;0.523809524;0.701245828;0.928571429;0.269740343;0.194672131;0.229139543;0.02468038;0.05542909;0.024947997;0.001568298;0.722073948
-72.71784161;10.78539083;LA GUAJIRA;0.17989418;0.227216574;0.5;0.266777487;0.379246852;0.511602588;0.036179978;0.016001259;0.004925828;0.170342494;0.556602279
-71.96713869;5.252145932;CASANARE;0.037037037;0.490085629;0.857142857;0.075010846;0.250118793;0.298694634;0.088493991;0.119686846;0.047329778;0.392382577;0.722759524
-73.50078184;5.991463598;BOYACÁ;0.417989418;0.680175661;1;0.21387967;0.2448622;0.241953759;0.009972858;0.067075233;0.049450693;0.09272725;0.680199882
-74.09579627;7.712873851;BOLÍVAR;0.100529101;0.610678435;0.857142857;0.116394486;0.233458066;0.302251373;0.013416028;0.007668559;0.04833703;0.115715963;0.618493432
-69.74069987;-2.941304499;AMAZONAS;0.015873016;0.30551539;0.642857143;0.158500746;0.258434307;0.445178949;0.82152687;0.87324077;0.898661703;0.708958411;0.7294004
-73.80186806;7.653832615;BOLÍVAR;0.010582011;0.540448488;0.928571429;0.027870135;0.219678071;0.23681381;0.023463894;0.014250421;0.057024751;0.200389398;0.653923985
-73.1774016;10.46232808;CESAR;0.021164021;0.041157484;0.642857143;0.190562226;0.186326919;0.49233848;0.017106196;0.02198849;0.010091215;0.092997053;0.588628645
-74.90743637;7.844111862;ANTIOQUIA;0.010582011;0.463514439;0.642857143;0.083947582;0.237229746;0.333833151;0.055791096;0.023384975;0.042124393;0.108564184;0.561408133
-75.39102247;1.274697987;CAQUETÁ;0.047619048;0.353484792;0.642857143;0.143036095;0.25427655;0.402569693;0.054110999;0.207059983;0.021881041;0.257592842;0.677972407
-75.5490732;9.153771896;CÓRDOBA;0.005291005;0.248827116;0.285714286;0.147636947;0.268383226;0.429961412;0.045576831;0.072494614;0.016622611;0.391256748;0.540738904
-71.05212594;0.056790395;VAUPÉS;0.031746032;0.239286172;0.642857143;0.16772656;0.254870516;0.444076084;0.449331219;0.495023333;0.488970822;0.176064772;0.344851585
-76.21999905;4.807258552;CHOCÓ;0.513227513;0.356690801;0.357142857;0.438502685;0.604537895;0.57097761;0.003805156;0.054954113;0.064890343;0.097150152;0.511200675
-77.07413362;6.887632547;CHOCÓ;0.005291005;0.268452722;0.357142857;0.15226191;0.254425042;0.44299307;0.040510739;0.074294193;0.073586814;0.267435865;0.723850214
-73.17091302;11.04623502;LA GUAJIRA;0.232804233;0.05490187;0.428571429;0.23746207;0.278332145;0.462106326;0.003127504;0.0575758;0.057995332;0.2407896;0.484617697
-73.50097368;6.013373856;BOYACÁ;0.35978836;0.680072768;1;0.21387967;0.2448622;0.234086769;0.012428474;0.068308671;0.046917975;0.097349746;0.680199882
-76.12191571;0.979359942;PUTUMAYO;0.052910053;0.447132966;0.357142857;0.107216865;0.23886315;0.328908527;0.038032277;0.129368291;0.026506725;0.175260333;0.711086217
-75.80535491;6.115370492;ANTIOQUIA;0.206349206;0.490583141;0.428571429;0.184130673;0.15342124;0.327077104;0.007698321;0.044596581;0.036810969;0.123362337;0.654060646
-76.8467133;4.965329037;CHOCÓ;0.005291005;0.420449349;0.5;0.065881388;0.208986695;0.300543542;0.001240533;0.123422974;0.007212605;0.273421772;0.520660789
-74.01057643;9.402513047;CESAR;0.010582011;0.489642766;0.5;0.110685552;0.263156332;0.372845614;0.042986535;0.035924731;0.051642188;0.271405341;0.455170034
-77.25505504;2.216127003;CAUCA;0.423280423;0.449708798;0.357142857;0.333116542;0.36113091;0.463529651;0.018485603;0.032913232;0.027965546;0.203640539;0.466718042
